,Offense ID,Latitude,Longitude,Offense DateTime,Offense Type,Crime Score,Recency,Crime Weight,Normalized Weight
86,58773754576,47.59919385,-122.32701375483,2024-09-06 11:16:00,Aggravated Assault,10.0,0.04436494911955333,0.4436494911955333,0.044761025382479294
87,63462103213,47.5991886,-122.32375005635,2025-04-03 17:18:00,Property Offenses,4.0,0.3595896831225925,1.43835873249037,0.15176582729638363
88,64484467550,47.60640699,-122.34087365832,2025-06-10 14:15:00,Larceny,4.0,0.7088846213761056,2.8355384855044226,0.30206597180370953
89,63649594871,47.62025165,-122.324014482243,2025-04-12 15:23:00,Fraud/Bribery,2.0,0.39313969282989425,0.7862793856597885,0.08161907642381115
90,63303914855,47.60571969,-122.320749185647,2025-03-23 09:55:00,Larceny,4.0,0.3211432301403263,1.2845729205613052,0.13522248009552965
91,61389133103,47.60172211,-122.334038699999,2024-12-03 12:18:00,Aggravated Assault,10.0,0.10700550470525694,1.0700550470525694,0.11214594515561703
92,61509689175,47.61814802,-122.32217731214,2024-12-11 16:40:00,Larceny,4.0,0.11612877717715418,0.46451510870861673,0.04700562227180989
93,58335876273,47.60974973,-122.337792915699,2024-08-13 12:00:00,Narcotics,6.0,0.03490937015475576,0.20945622092853455,0.019567930300876633
94,62264013748,47.62393445,-122.358019952483,2025-01-14 15:11:00,Assault,8.0,0.16305403808690322,1.3044323046952258,0.13735883248591868
95,60849253431,47.61966624,-122.324011265223,2024-11-16 17:40:00,Motor Vehicle Theft,3.0,0.09047887428066444,0.2714366228419933,0.02623540694024166
96,59697516272,47.61907481,-122.324008043358,2024-09-28 09:40:00,Larceny,4.0,0.05524528827992257,0.22098115311969027,0.02080771277699044
97,59130821173,47.61873954,-122.320854486247,2024-09-12 17:30:00,Motor Vehicle Theft,3.0,0.04723083417138338,0.14169250251415014,0.012278319462998078
98,62465138753,47.61521615,-122.326495307791,2025-01-24 16:29:00,Larceny,4.0,0.18030021714054503,0.7212008685621801,0.07461832329738459
99,63700563560,47.61916268,-122.349606734795,2025-04-25 12:00:00,Larceny,4.0,0.4470879265593564,1.7883517062374257,0.18941595385830365
100,61389917785,47.60570516,-122.31941442163,2024-12-03 14:28:00,Assault,8.0,0.10710215051528561,0.8568172041222849,0.08920710816079704
101,62017311599,47.6084931,-122.340797599086,2024-12-24 13:19:00,Larceny,4.0,0.13206627634380166,0.5282651053752067,0.05386346120818162
102,58631996454,47.62269258,-122.3567246,2024-07-21 17:33:00,Larceny,4.0,0.0278008828943577,0.1112035315774308,0.008998500436288718
103,59763632124,47.61155723,-122.345422124717,2024-09-27 16:00:00,Larceny,4.0,0.05484011466807509,0.21936045867230036,0.020633368273987557
104,60322251383,47.62144755,-122.335852223338,2024-10-30 16:35:00,Larceny,4.0,0.07629939440273757,0.3051975776109503,0.029867206191220706
105,63641277224,47.62387613,-122.33713695891,2025-04-15 13:38:00,Fraud/Bribery,2.0,0.40481729203460953,0.8096345840692191,0.08413148736332136
106,57838031070,47.60530026,-122.338327485672,2024-07-20 13:40:00,Larceny,4.0,0.027479759717920958,0.10991903887168383,0.008860322482538744
107,58767532626,47.60974973,-122.337792915699,2024-09-05 14:46:00,Property Offenses,4.0,0.04398761234915436,0.17595044939661744,0.01596358211860954
108,59746529574,47.61857911,-122.349640253949,2024-09-28 12:15:00,Larceny,4.0,0.05530478570983224,0.22121914283932895,0.020833314271125884
109,62039579343,47.61628073,-122.33357713096804,2024-12-28 15:00:00,Assault,8.0,0.13755244725793947,1.1004195780635158,0.11541237768800752
110,58883621743,47.609517,-122.338348,2024-09-09 11:20:00,Narcotics,6.0,0.04571733287713639,0.27430399726281834,0.02654386173202984
111,61844415486,47.60675012,-122.32661091563,2024-12-09 16:00:00,Larceny,4.0,0.11379765847034781,0.45519063388139125,0.046002551685535215
112,60996194744,47.61909104,-122.334257899999,2024-10-24 11:00:00,Larceny,4.0,0.07168909272941096,0.28675637091764383,0.02788341274952921
113,61067624459,47.61600094,-122.335086054257,2024-11-28 07:10:00,Motor Vehicle Theft,3.0,0.10156930669995273,0.3047079200998582,0.029814531798740086
114,63964158395,47.61630241,-122.34749613855,2025-05-13 13:30:00,Motor Vehicle Theft,3.0,0.5355960714768456,1.6067882144305368,0.16988445191879933
115,63334541147,47.60412807,-122.323443931995,2025-03-26 09:40:00,Assault,8.0,0.33088902814422844,2.6471122251538275,0.28179621474591127
116,63257906190,47.60842795,-122.32967396959,2025-03-16 12:01:00,Motor Vehicle Theft,3.0,0.29969408071491377,0.8990822421447413,0.09375372523614406
117,63603267281,47.61260646,-122.345213265822,2025-04-16 12:40:00,Narcotics,6.0,0.4087211165172238,2.452326699103343,0.26084236635942604
118,61734413556,47.59829028,-122.333261430545,2024-12-13 07:30:00,Larceny,4.0,0.11802308949165176,0.47209235796660703,0.04782073690254167
119,63110059964,47.61650698,-122.330990299999,2025-03-08 11:00:00,Motor Vehicle Theft,3.0,0.27653533656693263,0.8296060097007979,0.0862798925001466
120,62833836409,47.61098068,-122.3235707181,2025-02-17 12:40:00,Larceny,4.0,0.22884228551878097,0.9153691420751239,0.09550577139042886
121,63182365303,47.62311893,-122.333646874934,2025-02-15 11:00:00,Larceny,4.0,0.224155187275219,0.896620749100876,0.09348893270719519
122,63158623033,47.61351952,-122.320771372479,2025-03-12 09:50:00,Larceny,4.0,0.2876810787793258,1.1507243151173032,0.12082385694275395
123,57772581769,47.609517,-122.338348,2024-07-19 12:03:00,Narcotics,6.0,0.027188011224053676,0.16312806734432206,0.01458422783636297
124,60169074639,47.61581932,-122.320807888144,2024-10-21 14:49:00,Larceny,4.0,0.069681084058447,0.278724336233788,0.027019375054259772
125,59018647527,47.60519799,-122.324423057197,2024-09-11 16:45:00,Larceny,4.0,0.04674626902737114,0.18698507610948456,0.0171506204978521
126,59764303059,47.62319598,-122.335054799999,2024-09-28 13:45:00,Larceny,4.0,0.05533936200486757,0.22135744801947027,0.020848192305621092
127,63786906568,47.60046424,-122.330807495074,2025-04-29 12:37:00,Fraud/Bribery,2.0,0.46545351130478163,0.9309070226095633,0.09717724256987152
128,59378024035,47.60241241,-122.331082200967,2024-09-17 15:29:00,Burglary,4.0,0.04961070652872678,0.19844282611490713,0.018383175920895445
129,62001809072,47.60334108,-122.328860960481,2024-12-24 11:54:00,Assault,8.0,0.13198834355894046,1.0559067484715237,0.11062395679536731
130,63554723391,47.61021404,-122.336683427904,2025-04-12 15:20:00,Assault,8.0,0.3931315025049431,3.145052020039545,0.3353615652069545
131,63087639507,47.61465549,-122.320789509853,2025-03-07 11:48:00,Burglary,4.0,0.27387504046042577,1.095500161841703,0.11488317665468659
132,62240203747,47.61145275,-122.343262291431,2025-01-11 10:30:00,Larceny,4.0,0.15792658592198316,0.6317063436879327,0.06499104377791207
133,61376746608,47.61873029,-122.322862029477,2024-11-23 17:00:00,Larceny,4.0,0.09701238126989002,0.3880495250795601,0.038779917422815675
134,59536640506,47.60566146,-122.323315199006,2024-09-16 16:00:00,Burglary,4.0,0.04912764670323751,0.19651058681295003,0.018175317307370313
135,59870837566,47.60957018,-122.32458389147,2024-10-02 11:22:00,Larceny,4.0,0.05754063478304639,0.23016253913218557,0.02179539073430314
136,64841287690,47.60736381,-122.340216143264,2025-07-06 12:00:00,Larceny,4.0,0.9185122844014574,3.6740491376058295,0.3922678745366258
137,60138491909,47.62032369,-122.34760603176662,2024-10-12 14:40:00,Larceny,4.0,0.06367973563666618,0.2547189425466647,0.0244370200406357
138,64139212438,47.61617374,-122.32788731916,2025-05-22 10:01:00,Larceny,4.0,0.5851854994780029,2.3407419979120117,0.24883875932340624
139,57533756655,47.61351952,-122.320771372479,2024-07-11 11:58:00,Aggravated Assault,10.0,0.02509682615396354,0.25096826153963536,0.024033544470551536
140,64082915368,47.61120737,-122.337591975334,2025-05-19 17:45:00,Larceny,4.0,0.5697234754445092,2.2788939017780367,0.24218551533931174
141,63963151144,47.60807003,-122.320065267375,2025-05-03 12:00:00,Larceny,4.0,0.48432456895536247,1.9372982758214499,0.2054387246464258
142,58706979825,47.61569349,-122.347457826026,2024-08-31 15:30:00,Motor Vehicle Theft,3.0,0.04185509828417083,0.1255652948525125,0.010543452036802696
143,63454330840,47.61578647,-122.324479731188,2025-04-02 16:50:00,Assault,8.0,0.3559424882247744,2.8475399057981954,0.30335701198701875
144,62349422403,47.62024434,-122.330420399999,2025-01-16 10:35:00,Larceny,4.0,0.1660294199394561,0.6641176797578244,0.06847765921481014
145,64154559417,47.61564897,-122.342424918853,2025-05-27 12:00:00,Property Offenses,4.0,0.6156971967642851,2.4627887870571405,0.2619678144829849
146,62047318065,47.6121175,-122.342402598571,2024-12-20 14:00:00,Burglary,4.0,0.12692401652316468,0.5076960660926587,0.05165076841051214
147,64665478197,47.602197,-122.320739,2025-06-23 06:00:00,Larceny,4.0,0.8045276049198279,3.2181104196793116,0.34322074581678147
148,58128551435,47.61132124,-122.337320425615,2024-08-02 17:18:00,Larceny,4.0,0.03134214295790919,0.12536857183163677,0.010522289764445287
149,58305260911,47.61405745,-122.322757499999,2024-08-09 12:30:00,Burglary,4.0,0.03354754251552832,0.13419017006211328,0.011471263928983481
150,60047617072,47.59834276,-122.318435785786,2024-10-14 13:33:00,Motor Vehicle Theft,3.0,0.06493593135337218,0.19480779406011656,0.01799214116538515
151,61302817381,47.61027832,-122.3398124568148,2024-11-30 12:00:00,Larceny,4.0,0.10383003454079692,0.4153201381631877,0.041713524983639935
152,58230533781,47.60302211,-122.335523438126,2024-08-05 08:00:00,Property Offenses,4.0,0.032171745947522895,0.12868698379009158,0.01087926444563048
153,58874738381,47.59918405,-122.319638584369,2024-09-08 13:06:00,Weapon Law Violation,5.0,0.045295768263807476,0.2264788413190374,0.021399120810949964
154,64063500160,47.60619596,-122.331472099999,2025-05-19 15:00:00,Burglary,4.0,0.5690710411574229,2.2762841646296916,0.24190477560652054
155,63554008973,47.60149293,-122.331776967574,2025-04-12 12:00:00,Aggravated Assault,10.0,0.39258586553151836,3.9258586553151837,0.41935601893493313
156,62263787369,47.60872352,-122.340630935179,2025-01-14 12:43:00,Disorderly Conduct,6.0,0.16288654085968884,0.9773192451581331,0.10216998866493038
157,58305328692,47.60846,-122.334312,2024-08-11 07:35:00,Larceny,4.0,0.03415520537533424,0.13662082150133695,0.011732738704705186
158,62055373157,47.61155723,-122.345422124717,2024-12-28 14:48:00,Larceny,4.0,0.13754098503160064,0.5501639401264026,0.056219205356739785
159,59405412137,47.61856415,-122.345841025233,2024-09-20 07:03:00,Larceny,4.0,0.050942257172412915,0.20376902868965166,0.018956136568895433
160,60081883693,47.61522808,-122.323944056764,2024-10-15 07:00:00,Fraud/Bribery,2.0,0.06540979027466261,0.13081958054932522,0.011108676302191678
161,63818928728,47.60878866,-122.338449521803,2025-05-04 12:34:00,Robbery,8.0,0.4893076291263205,3.914461033010564,0.418129931686153
162,59390499185,47.61581931,-122.320807888091,2024-09-18 16:50:00,Robbery,8.0,0.05013749683004937,0.401099974640395,0.040183805827759746
163,62141133580,47.61465549,-122.320789509853,2025-01-04 14:20:00,Larceny,4.0,0.14748515124756995,0.5899406049902798,0.060498138303029116
164,60078549937,47.61095,-122.321285,2024-10-11 08:00:00,Fraud/Bribery,2.0,0.06287122660066728,0.12574245320133456,0.01056250966011222
165,59386550003,47.60957018,-122.32458389147,2024-09-16 07:23:00,Larceny,4.0,0.048951581056419134,0.19580632422567654,0.018099556999213853
166,59796255712,47.60829217,-122.337995355461,2024-09-29 14:00:00,Motor Vehicle Theft,3.0,0.055901354593844196,0.16770406378153258,0.015076485847040591
167,58881936586,47.61634184,-122.32678751869295,2024-08-15 10:00:00,Larceny,4.0,0.03558491975227048,0.14233967900908193,0.012347938794726983
168,61418299788,47.60509001,-122.325859619065,2024-12-05 10:00:00,Larceny,4.0,0.10906259087659037,0.4362503635063615,0.0439650719924365
169,62438759470,47.62145766,-122.338460540556,2025-01-25 14:00:00,Larceny,4.0,0.18192392629679457,0.7276957051871783,0.07531699852595332
170,62112017096,47.61236845,-122.334817770244,2025-01-02 16:45:00,Robbery,8.0,0.14471039157115992,1.1576831325692793,0.12157244442147734
171,62002288311,47.60045371,-122.327661521828,2024-12-23 12:31:00,Assault,8.0,0.130708618136277,1.045668945090216,0.1095226358491335
172,60847489825,47.59918657,-122.318430722495,2024-11-16 12:19:00,Assault,8.0,0.09027740642622076,0.7222192514097661,0.07472787476263146
173,60847822389,47.60794734,-122.31903120596,2024-11-15 13:00:00,Motor Vehicle Theft,3.0,0.08940458307162964,0.26821374921488894,0.025888709694709956
174,59532294062,47.60045573,-122.328963816376,2024-09-14 10:00:00,Larceny,4.0,0.04803461734448761,0.19213846937795043,0.017704991366226483
175,63712264013,47.60201216,-122.332251499999,2025-04-27 11:00:00,Larceny,4.0,0.4559296914981208,1.8237187659924832,0.19322052816631027
176,60769867491,47.60957018,-122.32458389147,2024-11-07 07:30:00,Larceny,4.0,0.08234191546808808,0.32936766187235234,0.0324672776204024
177,60238946991,47.62262048,-122.33714694111,2024-10-27 16:48:00,Fraud/Bribery,2.0,0.07405109137681225,0.1481021827536245,0.012967834082831722
178,64719100100,47.61051065,-122.339256992448,2025-06-27 15:10:00,Narcotics,6.0,0.8405653687125827,5.043392212275496,0.5395735176072256
179,62701778271,47.6205013,-122.319548535257,2025-02-09 17:36:00,Property Offenses,4.0,0.2116827332189728,0.8467309328758912,0.08812208812482618
180,59710344116,47.59999132,-122.3303424,2024-09-27 09:16:00,Property Offenses,4.0,0.05468647330516815,0.2187458932206726,0.020567257040991514
181,58262439769,47.61236844,-122.334817799999,2024-08-06 10:00:00,Larceny,4.0,0.03252216788697411,0.13008867154789644,0.011030049534018531
182,62481701732,47.62369235,-122.333003311621,2025-01-28 09:17:00,Property Offenses,4.0,0.18709627698234782,0.7483851079293913,0.07754263929638151
183,64140182182,47.59961645,-122.328966301817,2025-05-26 15:00:00,Larceny,4.0,0.610333347356191,2.441333389424764,0.25965977261675277
184,61971086240,47.62207494,-122.347591847982,2024-12-22 13:30:00,Larceny,4.0,0.1294610778709406,0.5178443114837624,0.05274245525001027
185,64376154924,47.60170283,-122.325147878261,2025-06-02 07:24:00,Property Offenses,4.0,0.6525179264561475,2.61007170582459,0.27781161978180513
186,59071204602,47.60387393,-122.33702260929556,2024-09-12 17:00:00,Larceny,4.0,0.04722099543916788,0.1888839817566715,0.017354893278474844
187,60387811425,47.60498268,-122.327297274146,2024-11-04 06:20:00,Burglary,4.0,0.07986950919570387,0.3194780367828155,0.03140341158822285
188,62125292408,47.61856415,-122.345841025233,2025-01-03 09:15:00,Larceny,4.0,0.14570870327755328,0.5828348131102131,0.05973374020456751
189,61952404380,47.61190424,-122.335928553433,2024-12-21 16:00:00,Larceny,4.0,0.12830650164242224,0.513226006569689,0.05224564594936966
190,64842764113,47.61699899,-122.32004410977,2025-07-06 17:20:00,Aggravated Assault,10.0,0.9205556924236878,9.205556924236879,0.9873140150783456
191,63206172945,47.60878866,-122.338449521803,2025-03-16 06:46:00,Assault,8.0,0.29903921643229464,2.392313731458357,0.2543865343951447
192,59988207748,47.61933325,-122.319529921886,2024-10-09 16:05:00,Assault,8.0,0.06183420361219111,0.49467362889752886,0.050249893406388094
193,61091352709,47.61932364,-122.320863686861,2024-11-28 13:50:00,Motor Vehicle Theft,3.0,0.10185183588298385,0.30555550764895156,0.029905710139133675
194,60262978936,47.61382604,-122.334616763165,2024-09-15 07:00:00,Fraud/Bribery,2.0,0.0484567644464399,0.0969135288928798,0.007461268405932714
