Offense ID,Offense Date,Latitude,Longitude,Offense DateTime,Offense Type,Crime Score,Hour
61378591787,11/28/2024 07:00:00 PM,47.60774722,-122.33365866615,2024-11-28 19:00:00,Property Offenses,4.0,19
62095689529,01/01/2025 08:30:00 PM,47.60530026,-122.338327485672,2025-01-01 20:30:00,Larceny,4.0,20
57586289279,07/13/2024 06:06:00 PM,47.61079035,-122.344123270831,2024-07-13 18:06:00,Aggravated Assault,10.0,18
62879555632,02/22/2025 02:37:00 AM,47.610682,-122.341959536419,2025-02-22 02:37:00,Narcotics,6.0,2
62376524356,01/20/2025 09:05:00 PM,47.60983627,-122.328665719994,2025-01-20 21:05:00,Property Offenses,4.0,21
64817981217,07/04/2025 12:00:00 AM,47.59961645,-122.328966301817,2025-07-04 00:00:00,Burglary,4.0,0
59988298767,10/09/2024 08:59:00 PM,47.6164224,-122.318178272672,2024-10-09 20:59:00,Narcotics,6.0,20
64303834544,05/30/2025 06:15:00 PM,47.62324558,-122.348260721924,2025-05-30 18:15:00,Larceny,4.0,18
63959673845,05/12/2025 06:00:00 PM,47.62140984,-122.325302995743,2025-05-12 18:00:00,Burglary,4.0,18
60010892949,08/21/2024 12:00:00 AM,47.61569349,-122.347457820817,2024-08-21 00:00:00,Fraud/Bribery,2.0,0
62548389634,01/31/2025 08:55:00 PM,47.60951744,-122.338348304267,2025-01-31 20:55:00,Narcotics,6.0,20
61411905911,11/27/2024 09:00:00 PM,47.61927446,-122.324829061152,2024-11-27 21:00:00,Larceny,4.0,21
64316395909,06/04/2025 04:38:00 AM,47.61021404,-122.336683427904,2025-06-04 04:38:00,Aggravated Assault,10.0,4
62391456896,01/18/2025 11:00:00 PM,47.6174338,-122.335527117258,2025-01-18 23:00:00,Motor Vehicle Theft,3.0,23
64077036679,05/21/2025 01:30:00 AM,47.61972993,-122.345006760643,2025-05-21 01:30:00,Larceny,4.0,1
62125816207,12/31/2024 01:00:00 AM,47.62201555,-122.335060794424,2024-12-31 01:00:00,Motor Vehicle Theft,3.0,1
61447664775,12/08/2024 08:00:00 PM,47.60865748,-122.32075578154,2024-12-08 20:00:00,Larceny,4.0,20
60055405866,09/27/2024 06:00:00 PM,47.6181844,-122.334252982234,2024-09-27 18:00:00,Larceny,4.0,18
61405320074,12/05/2024 02:11:00 AM,47.609783,-122.341972,2024-12-05 02:11:00,DUI,5.0,2
58680585733,08/31/2024 07:00:00 PM,47.61201358,-122.340242172282,2024-08-31 19:00:00,Property Offenses,4.0,19
60363060013,11/01/2024 07:00:00 PM,47.61873646,-122.321520641514,2024-11-01 19:00:00,Assault,8.0,19
57951818354,07/28/2024 12:38:00 AM,47.60130116,-122.332875212332,2024-07-28 00:38:00,Assault,8.0,0
58686887450,09/01/2024 07:40:00 PM,47.61438941,-122.337653877423,2024-09-01 19:40:00,Larceny,4.0,19
60207337604,10/24/2024 12:00:00 AM,47.60214897,-122.334176843522,2024-10-24 00:00:00,Larceny,4.0,0
58299747434,08/11/2024 12:00:00 AM,47.62048227,-122.322215421196,2024-08-11 00:00:00,Narcotics,6.0,0
61397556656,10/13/2024 10:00:00 PM,47.62140652,-122.32658215164,2024-10-13 22:00:00,Larceny,4.0,22
62460274680,01/26/2025 07:15:00 PM,47.59918613,-122.322444692601,2025-01-26 19:15:00,Larceny,4.0,19
64604516967,06/20/2025 11:04:00 PM,47.60412807,-122.323443931995,2025-06-20 23:04:00,Motor Vehicle Theft,3.0,23
64866954307,07/04/2025 12:00:00 AM,47.61120104,-122.339120543533,2025-07-04 00:00:00,Burglary,4.0,0
62970247177,03/01/2025 12:30:00 AM,47.619732,-122.345656,2025-03-01 00:30:00,Burglary,4.0,0
63966542956,05/13/2025 11:51:00 PM,47.61488028,-122.34112428185,2025-05-13 23:51:00,Aggravated Assault,10.0,23
59885759363,10/04/2024 10:30:00 PM,47.61911987,-122.33847997986,2024-10-04 22:30:00,Property Offenses,4.0,22
60362913354,11/01/2024 11:21:00 PM,47.6225585,-122.320915228233,2024-11-01 23:21:00,Assault,8.0,23
62508424107,01/29/2025 12:00:00 AM,47.60746321,-122.32726337837,2025-01-29 00:00:00,Trespass,1.0,0
64063968757,05/21/2025 12:10:00 AM,47.60923037,-122.326575817865,2025-05-21 00:10:00,Fraud/Bribery,2.0,0
