Offense ID,Offense Date,Latitude,Longitude,Offense DateTime,Offense Type,Crime Score,Hour
61408086281,12/02/2024 04:50:00 PM,47.61015926,-122.324355055829,2024-12-02 16:50:00,Larceny,4.0,16
60827066034,11/14/2024 11:40:00 AM,47.6102463,-122.338247306663,2024-11-14 11:40:00,Assault,8.0,11
63993261224,05/15/2025 04:24:00 PM,47.607646,-122.320754,2025-05-15 16:24:00,Larceny,4.0,16
60108502611,10/18/2024 12:05:00 PM,47.60384051,-122.332388302357,2024-10-18 12:05:00,Assault,8.0,12
63691547460,04/23/2025 10:00:00 AM,47.60684371,-122.320751354295,2025-04-23 10:00:00,Assault,8.0,10
63184794961,02/23/2025 12:50:00 PM,47.62369897,-122.320933299999,2025-02-23 12:50:00,Larceny,4.0,12
59157722860,09/05/2024 09:00:00 AM,47.61495252,-122.3352953759168,2024-09-05 09:00:00,Larceny,4.0,9
57757952803,07/17/2024 04:11:00 PM,47.61236845,-122.334817770244,2024-07-17 16:11:00,Larceny,4.0,16
58503613076,08/22/2024 05:30:00 PM,47.62268736,-122.355419402829,2024-08-22 17:30:00,Larceny,4.0,17
59398879135,09/19/2024 05:35:00 PM,47.61699899,-122.32004410977,2024-09-19 17:35:00,DUI,5.0,17
60806430416,11/07/2024 04:00:00 PM,47.61298697,-122.323942044728,2024-11-07 16:00:00,Burglary,4.0,16
64024050940,05/17/2025 02:06:00 PM,47.60878866,-122.338449521803,2025-05-17 14:06:00,Larceny,4.0,14
61434378379,12/08/2024 06:30:00 AM,47.60706704,-122.337641904335,2024-12-08 06:30:00,Property Offenses,4.0,6
62047592531,12/23/2024 04:00:00 PM,47.61264033,-122.32432056909,2024-12-23 16:00:00,Burglary,4.0,16
59164301951,09/13/2024 03:50:00 PM,47.60974973,-122.337792915699,2024-09-13 15:50:00,Narcotics,6.0,15
60209312746,10/25/2024 01:31:00 PM,47.60951744,-122.338348304267,2024-10-25 13:31:00,Weapon Law Violation,5.0,13
58132029429,08/03/2024 12:00:00 PM,47.61911361,-122.337160592117,2024-08-03 12:00:00,Larceny,4.0,12
57954387962,07/28/2024 12:12:00 PM,47.60974973,-122.337792915699,2024-07-28 12:12:00,Narcotics,6.0,12
64011824217,05/15/2025 02:30:00 PM,47.60483307,-122.339431751891,2025-05-15 14:30:00,Larceny,4.0,14
62057793933,12/27/2024 03:00:00 PM,47.60412808,-122.323443939909,2024-12-27 15:00:00,Larceny,4.0,15
58883438417,09/09/2024 10:55:00 AM,47.609517,-122.338348,2024-09-09 10:55:00,Narcotics,6.0,10
60807669965,11/12/2024 03:01:00 PM,47.61370749,-122.346083207787,2024-11-12 15:01:00,Narcotics,6.0,15
60385515036,10/28/2024 12:00:00 PM,47.60774722,-122.33365866615,2024-10-28 12:00:00,Larceny,4.0,12
62082954805,01/01/2025 05:48:00 PM,47.61465549,-122.320789509853,2025-01-01 17:48:00,Larceny,4.0,17
57965088486,07/28/2024 10:45:00 AM,47.61364361,-122.350933499999,2024-07-28 10:45:00,Property Offenses,4.0,10
61087209285,11/28/2024 04:40:00 PM,47.61828692,-122.340933351185,2024-11-28 16:40:00,Motor Vehicle Theft,3.0,16
59521612118,09/21/2024 04:00:00 PM,47.61167201,-122.336483966198,2024-09-21 16:00:00,Larceny,4.0,16
60369347413,11/02/2024 01:29:00 PM,47.61441995,-122.348279648642,2024-11-02 13:29:00,Robbery,8.0,13
59516737563,09/19/2024 03:30:00 PM,47.60620728,-122.318763180736,2024-09-19 15:30:00,Motor Vehicle Theft,3.0,15
59624117118,09/25/2024 01:45:00 PM,47.59918657,-122.318430722495,2024-09-25 13:45:00,Larceny,4.0,13
60805899863,11/11/2024 06:00:00 AM,47.62109015,-122.318888109846,2024-11-11 06:00:00,Motor Vehicle Theft,3.0,6
60047803406,10/12/2024 10:00:00 AM,47.613624,-122.337497,2024-10-12 10:00:00,Motor Vehicle Theft,3.0,10
64693101377,06/26/2025 10:05:00 AM,47.60541286,-122.321550992357,2025-06-26 10:05:00,Trespass,1.0,10
62534549517,01/29/2025 01:35:00 PM,47.62393445,-122.358019952483,2025-01-29 13:35:00,Larceny,4.0,13
58657496392,08/30/2024 05:37:00 PM,47.60974973,-122.337792915699,2024-08-30 17:37:00,Narcotics,6.0,17
64078751931,05/20/2025 10:20:00 AM,47.62029156,-122.348133594629,2025-05-20 10:20:00,Larceny,4.0,10
63754407703,04/30/2025 05:20:00 PM,47.617225,-122.331208702183,2025-04-30 17:20:00,Assault,8.0,17
63972036001,11/02/2024 12:00:00 PM,47.610682,-122.341959536419,2024-11-02 12:00:00,Fraud/Bribery,2.0,12
63960730548,05/13/2025 10:18:00 AM,47.61352655,-122.322102194777,2025-05-13 10:18:00,Assault,8.0,10
64324604137,06/02/2025 05:30:00 PM,47.60476953,-122.330167721231,2025-06-02 17:30:00,Larceny,4.0,17
59564195855,09/24/2024 09:56:00 AM,47.61768872,-122.344881685651,2024-09-24 09:56:00,Burglary,4.0,9
59404832406,09/10/2024 05:09:00 PM,47.61095,-122.321285,2024-09-10 17:09:00,Larceny,4.0,17
58872573246,09/08/2024 07:40:00 AM,47.60519799,-122.324423057197,2024-09-08 07:40:00,Aggravated Assault,10.0,7
60829161201,11/12/2024 05:07:00 PM,47.6028763,-122.3299714,2024-11-12 17:07:00,Larceny,4.0,17
59996571597,10/07/2024 07:42:00 AM,47.61145275,-122.3432623,2024-10-07 07:42:00,Fraud/Bribery,2.0,7
60868697109,11/11/2024 05:00:00 PM,47.60684371,-122.320751346614,2024-11-11 17:00:00,Property Offenses,4.0,17
63488459966,04/05/2025 12:40:00 PM,47.59835485,-122.32701728008,2025-04-05 12:40:00,Trespass,1.0,12
64856654565,07/07/2025 02:20:00 PM,47.59919385,-122.32701375483,2025-07-07 14:20:00,Aggravated Assault,10.0,14
59631296778,09/26/2024 08:49:00 AM,47.62256802,-122.323067107163,2024-09-26 08:49:00,Aggravated Assault,10.0,8
60998799164,11/23/2024 02:00:00 PM,47.60291195,-122.3346078,2024-11-23 14:00:00,Larceny,4.0,14
